count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
97,55.0,92.0,2025/3/10,4886.787664,3716.787665,1741572880,7.0,2.0,渡辺,Right,TOK,3,batter3_2,Left,國學院,4,Bottom,2,0,1,ChangeUp,FoulBall,Undefined,GroundBall,Undefined,0,0,,104.0,0.638,0.02,32.97111786,56.30993247,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,3",batter2,,batter9,Undefined,,,,,,2506800097,ファール,,4884.0,https://youtu.be/ZA7E4wSWfDE&t=4884,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_2,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
98,56.0,93.0,2025/3/10,4921.722114,3751.722115,1741572914,7.0,3.0,渡辺,Right,TOK,3,batter3_2,Left,國學院,4,Bottom,2,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,125.0,0.75,0.507,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,3",batter2,,batter9,Nothing,,,,,,2506800098,ボール,,4919.0,https://youtu.be/ZA7E4wSWfDE&t=4919,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_2,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
99,57.0,94.0,2025/3/10,4940.725372,3770.725373,1741572933,7.0,4.0,渡辺,Right,TOK,3,batter3_2,Left,國學院,4,Bottom,2,1,2,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.766,0.627,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,3",batter2,,batter9,Nothing,,,,,,2506800099,ボール,,4938.0,https://youtu.be/ZA7E4wSWfDE&t=4938,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_2,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
100,58.0,95.0,2025/3/10,4963.605539,3793.60554,1741572956,7.0,5.0,渡辺,Right,TOK,3,batter3_2,Left,國學院,4,Bottom,2,2,2,ChangeUp,FoulBall,Undefined,FlyBall,Undefined,0,0,,105.0,0.67,0.248,47.33019733,-85.71084667,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,3",batter2,,batter9,Undefined,,,,,,2506800100,ファール,,4961.0,https://youtu.be/ZA7E4wSWfDE&t=4961,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_2,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
101,59.0,96.0,2025/3/10,4990.872231,3820.872232,1741572984,7.0,6.0,渡辺,Right,TOK,3,batter3_2,Left,國學院,4,Bottom,2,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.363,0.347,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,3",batter2,,batter9,Nothing,,,,,,2506800101,ボール,,4988.0,https://youtu.be/ZA7E4wSWfDE&t=4988,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_2,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
102,60.0,97.0,2025/3/10,5022.738559,3852.73856,1741573016,7.0,7.0,渡辺,Right,TOK,3,batter3_2,Left,國學院,4,Bottom,2,3,2,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,119.0,0.023,0.347,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,3",batter2,,batter9,Nothing,,,,,,2506800102,四球,,5020.0,https://youtu.be/ZA7E4wSWfDE&t=5020,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_2,batter4,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,R,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
103,61.0,98.0,2025/3/10,5072.607418,3902.607419,1741573065,8.0,1.0,渡辺,Right,TOK,4,batter4_2,Left,國學院,4,Bottom,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,115.0,0.59,0.22,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,2,3",batter3_3,batter2,batter9,Nothing,,,,,,2506800103,見逃し,,5070.0,https://youtu.be/ZA7E4wSWfDE&t=5070,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
104,62.0,99.0,2025/3/10,5096.05647,3926.056471,1741573089,8.0,2.0,渡辺,Right,TOK,4,batter4_2,Left,國學院,4,Bottom,2,0,1,Slider,FoulBall,Undefined,Popup,Undefined,0,0,,113.0,0.634,0.2,26.97462298,-84.35175263,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,2,3",batter3_3,batter2,batter9,Undefined,,,,,,2506800104,ファール,,5094.0,https://youtu.be/ZA7E4wSWfDE&t=5094,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
105,63.0,100.0,2025/3/10,5126.039457,3956.039458,1741573119,8.0,3.0,渡辺,Right,TOK,4,batter4_2,Left,國學院,4,Bottom,2,0,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,113.0,0.994,0.42,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,2,3",batter3_3,batter2,batter9,Nothing,,,,,,2506800105,ボール,,5124.0,https://youtu.be/ZA7E4wSWfDE&t=5124,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
106,64.0,101.0,2025/3/10,5149.659633,3979.659634,1741573142,8.0,4.0,渡辺,Right,TOK,4,batter4_2,Left,國學院,4,Bottom,2,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,114.0,1.123,0.44,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,2,3",batter3_3,batter2,batter9,Nothing,,,,,,2506800106,ボール,,5147.0,https://youtu.be/ZA7E4wSWfDE&t=5147,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
107,65.0,102.0,2025/3/10,5173.525469,4003.52547,1741573166,8.0,5.0,渡辺,Right,TOK,4,batter4_2,Left,國學院,4,Bottom,2,2,2,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,122.0,0.75,0.307,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,"1,2,3",batter3_3,batter2,batter9,Nothing,,,,,,2506800107,空三振,,5171.0,https://youtu.be/ZA7E4wSWfDE&t=5171,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
108,38.0,103.0,2025/3/10,5285.057959,4115.05796,1741573278,1.0,1.0,pos1,Right,國學院,4,大原,Right,TOK,5,Top,0,0,0,Cutter,FoulBall,Undefined,GroundBall,Undefined,0,0,,126.0,0.63,-0.104,23.77698234,-78.55066201,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2506800108,ファール,,5283.0,https://youtu.be/ZA7E4wSWfDE&t=5283,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Kaiki, Ohara",,,,,,
109,39.0,104.0,2025/3/10,5300.241958,4130.241959,1741573293,1.0,2.0,pos1,Right,國學院,4,大原,Right,TOK,5,Top,0,0,1,Cutter,InPlay,Undefined,FlyBall,Out,1,0,,128.0,0.686,-0.112,98.89707737,17.35402464,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,9,9,2506800109,右飛,,5298.0,https://youtu.be/ZA7E4wSWfDE&t=5298,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Kaiki, Ohara",,,,,,
110,40.0,105.0,2025/3/10,5333.958364,4163.958365,1741573327,2.0,1.0,pos1,Right,國學院,5,杉浦,Right,TOK,5,Top,1,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,119.0,0.614,-0.224,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800110,見逃し,,5331.0,https://youtu.be/ZA7E4wSWfDE&t=5331,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Kaito, Sugiura",,,,,,
111,41.0,106.0,2025/3/10,5347.010208,4177.010209,1741573340,2.0,2.0,pos1,Right,國學院,5,杉浦,Right,TOK,5,Top,1,0,1,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,135.0,0.714,-0.192,21.23893805,0.0,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,"1,3","1,3A",2506800111,投ゴ,,5345.0,https://youtu.be/ZA7E4wSWfDE&t=5345,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Kaito, Sugiura",,,,,,
112,42.0,107.0,2025/3/10,5379.809496,4209.809497,1741573373,3.0,1.0,pos1,Right,國學院,6,工藤,Right,TOK,5,Top,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,111.0,0.023,-0.473,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800112,ボール,,5377.0,https://youtu.be/ZA7E4wSWfDE&t=5377,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,,
113,43.0,108.0,2025/3/10,5399.626516,4229.626517,1741573392,3.0,2.0,pos1,Right,國學院,6,工藤,Right,TOK,5,Top,2,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,110.0,-0.01,-0.3,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800113,ボール,,5397.0,https://youtu.be/ZA7E4wSWfDE&t=5397,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,,
114,44.0,109.0,2025/3/10,5418.576153,4248.576154,1741573411,3.0,3.0,pos1,Right,國學院,6,工藤,Right,TOK,5,Top,2,2,0,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,127.0,0.726,-0.256,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800114,見逃し,,5416.0,https://youtu.be/ZA7E4wSWfDE&t=5416,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,,
115,45.0,110.0,2025/3/10,5443.741588,4273.741589,1741573437,3.0,4.0,pos1,Right,國學院,6,工藤,Right,TOK,5,Top,2,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,136.0,0.582,-0.22,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800115,見逃し,,5441.0,https://youtu.be/ZA7E4wSWfDE&t=5441,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,,
116,46.0,111.0,2025/3/10,5462.208947,4292.208948,1741573455,3.0,5.0,pos1,Right,國學院,6,工藤,Right,TOK,5,Top,2,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.097,-0.393,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800116,ボール,,5460.0,https://youtu.be/ZA7E4wSWfDE&t=5460,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,,
117,47.0,112.0,2025/3/10,5489.143392,4319.143393,1741573482,3.0,6.0,pos1,Right,國學院,6,工藤,Right,TOK,5,Top,2,3,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,135.0,0.766,0.34,2.798475805,-108.4349488,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2506800117,ファール,,5487.0,https://youtu.be/ZA7E4wSWfDE&t=5487,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,,
118,48.0,113.0,2025/3/10,5534.176058,4364.176059,1741573527,3.0,7.0,pos1,Right,國學院,6,工藤,Right,TOK,5,Top,2,3,2,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,135.0,0.806,-0.18,14.76105723,-177.70939,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2506800118,ファール,,5532.0,https://youtu.be/ZA7E4wSWfDE&t=5532,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,,
119,49.0,114.0,2025/3/10,5557.959378,4387.959379,1741573551,3.0,8.0,pos1,Right,國學院,6,工藤,Right,TOK,5,Top,2,3,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,135.0,0.654,0.252,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800119,見三振,,5555.0,https://youtu.be/ZA7E4wSWfDE&t=5555,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,,
120,66.0,115.0,2025/3/10,5676.901144,4506.901145,1741573670,1.0,1.0,渡辺,Right,TOK,5,batter5,Left,國學院,5,Bottom,0,0,0,Slider,FoulBall,Undefined,Bunt,Undefined,0,0,,114.0,0.686,0.132,7.937241326,-138.0127875,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2506800120,ファール,,5674.0,https://youtu.be/ZA7E4wSWfDE&t=5674,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原,"batter1,batter2,batter3_3,batter4_2,batter5,batter6,batter7,batter8,batter9","酒井,堀部,門田,大原,杉浦,工藤,竹山,小村,秋元","pos1,batter8,batter7,batter9,batter6,batter2,batter4_2,batter5,batter1","渡辺,杉浦,堀部,秋元,門田,小村,竹山,酒井,大原","R,L,R,L,L,L,R,L,R,R","R,L,R,R,R,R,R,R,L,R","Koki, Watanabe","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Naotaro, Takeyama","Suguru, Sakai","Kaiki, Ohara",,,,,,,,
